Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
269.260	17.7600	174.434	0.00573282	8.54541	10.1788	51.1556	29.4565	64.3670	504.284	1.77724	19.7938	0.0627525	supercritical
297.040	2.90000	19.8242	0.0504435	11.7618	14.1086	77.9452	27.8312	38.6944	439.925	4.22594	11.4991	0.0358594	vapor
297.040	5.56000	39.7917	0.0251309	11.4269	13.6685	71.4256	28.2718	42.0707	436.114	3.96600	12.1373	0.0383917	supercritical
297.040	8.14000	60.6964	0.0164754	11.0867	13.2382	67.1559	28.6779	45.7983	437.181	3.62130	12.9747	0.0415358	supercritical
297.040	12.1200	94.8599	0.0105419	10.5509	12.6007	62.1960	29.2021	51.5996	451.196	2.94071	14.7107	0.0477535	supercritical
297.040	14.6800	116.831	0.00855940	10.2173	12.2331	59.6483	29.4485	54.5860	469.134	2.46501	16.0745	0.0523393	supercritical
297.040	17.6500	140.889	0.00709781	9.85916	11.8689	57.1756	29.6486	56.7498	497.871	1.94320	17.8072	0.0577216	supercritical
338.710	1.17000	6.74657	0.148224	13.1677	15.9499	91.1028	29.2339	38.2248	473.361	3.26476	12.4939	0.0404650	vapor
338.710	2.85000	16.7126	0.0598352	13.0044	15.7402	83.2235	29.4145	39.4472	471.718	3.16032	12.7497	0.0415278	vapor
338.710	5.68000	34.1839	0.0292536	12.7236	15.3893	76.6823	29.7087	41.6649	471.451	2.95171	13.2892	0.0436198	supercritical
338.710	8.51000	52.3452	0.0191040	12.4383	15.0465	72.5217	29.9831	44.0028	474.905	2.70130	13.9706	0.0461321	supercritical
338.710	12.7200	79.9598	0.0125063	12.0156	14.5677	68.0482	30.3381	47.3815	488.077	2.26943	15.2403	0.0506370	supercritical
338.710	15.7800	99.7930	0.0100207	11.7191	14.2559	65.5092	30.5499	49.4811	503.961	1.93813	16.3296	0.0543557	supercritical
338.710	17.2300	108.941	0.00917931	11.5840	14.1213	64.4533	30.6371	50.3152	513.238	1.78368	16.8840	0.0561917	supercritical
